codigo_postal,latitud,longitud
27560,42.791666667,-7.808333333
27559,42.8929,-7.9
27558,42.7333,-7.75
27557,42.8929,-7.9
27556,42.708333333,-7.716666667
27555,43.127775,-8.1111
27554,42.7167,-7.7833
27550,42.8929,-7.9
27549,42.5667,-7.6167
27548,42.57502,-7.675
27547,42.608,-7.66734
27546,42.63334,-7.5875
27545,42.6833,-7.6833
27544,42.6078,-7.6467
27543,42.6078,-7.6467
27540,42.6078,-7.6467
27533,42.5,-7.7083
27532,42.5,-7.708333333
27531,42.5,-7.7083
27530,42.5,-7.7083
27529,42.5125,-7.8
27528,42.466666667,-7.766666667
27527,42.558333333,-7.833333333
27520,42.5125,-7.8
27519,42.6981,-7.8574
27518,42.6981,-7.8574
27517,42.6981,-7.8574
27516,42.6333,-7.7167
27515,42.6981,-7.8574
27514,42.591666667,-7.741666667
27513,42.591666667,-7.875
27512,43.3333,-8.2333
27511,42.658333333,-7.85
27510,42.6333,-7.8333
27500,42.7508,-7.8246
27470,42.45,-7.7
27469,42.45,-7.5667
27468,42.4667,-7.55
27466,42.4667,-7.5833
27460,42.4611,-7.5667
27450,42.4667,-7.6167
27440,42.4833,-7.6
27439,42.525,-7.666666667
27438,42.4312,-7.675
27437,42.38,-7.693333333
27430,42.5,-7.6
27425,42.425,-7.583333333
27424,42.4167,-7.4833
27423,42.40835,-7.5167
27422,42.416666667,-7.541666667
27421,42.4167,-7.5833
27420,43.35,-8.3
27419,42.70832,-7.7875
27418,42.3167,-7.2333
27417,42.5667,-7.5333
27416,42.475,-7.491666667
27415,42.5,-7.4333
27414,42.55,-7.5176
27413,42.5,-7.405575
27412,42.525,-7.43335
27411,42.5333,-7.45
27410,42.5667,-7.4833
27400,42.5067,-7.5867
27392,42.7167,-7.45
27391,42.5,-7.3333
27390,43.391666667,-7.566666667
27389,42.8879,-7.5617
27388,42.8879,-7.5617
27380,42.8879,-7.5617
27379,43.225,-7.75832
27378,43.25,-7.508333333
27377,43.25,-7.5
27376,43.229,-7.8029
27375,43.225,-7.78332
27374,43.35,-8.3
27373,43.176666667,-7.843333333
27372,43.240625,-7.925
27371,43.1833,-7.7667
27370,43.229,-7.8029
27369,42.8333,-7.4167
27368,42.85,-7.4
27367,42.8677,-7.3625
27366,42.9,-7.35
27364,42.8667,-7.45
27363,42.9889,-7.794425
27362,42.8333,-7.55
27360,42.8949,-7.4897
27359,42.666666667,-7.505566667
27350,42.6667,-7.5056
27349,42.6,-7.491666667
27348,42.8379,-7.6379
27347,42.65,-7.3833
27346,42.675,-7.35832
27345,42.8379,-7.6379
27344,42.8379,-7.6379
27343,42.65,-7.45
27342,42.8379,-7.6379
27341,43.3333,-8.2333
27340,43.35,-8.3
27339,42.575,-7.325
27338,42.55,-7.3333
27336,42.5771,-7.375
27335,42.60835,-7.4
27334,42.558333333,-7.4083
27333,42.5771,-7.375
27332,42.5833,-7.4
27331,42.5771,-7.375
27330,42.5771,-7.375
27329,42.37,-7.33
27328,42.55,-7.125
27325,42.60832,-7.1875
27324,42.4987,-7.2231
27320,42.4987,-7.2231
27318,42.4,-7.2167
27317,42.45,-7.3667
27310,42.425,-7.2917
27309,43.2125,-7.9333
27308,43.2125,-7.9333
27307,43.2125,-7.9333
27306,43.2125,-7.9333
27305,43.1722,-7.833325
27300,43.3333,-8.2333
27299,43.041685714,-7.694428571
27298,43.0667,-7.5833
27297,43.00345,-7.5683
27296,43.0333,-7.6167
27294,42.9833,-7.55
27293,43.041666667,-7.433333333
27290,43.0667,-7.5667
27289,43.1417,-7.475
27287,43.3333,-7.825
27286,43.338875,-7.95
27283,43.35,-8.3
27282,43.2667,-7.7417
27280,43.175,-7.3333
27279,43.109,-7.3577
27278,43.0667,-7.2417
27277,43.1,-7.2833
27276,43.109,-7.3577
27275,43.109,-7.3577
27274,43.109,-7.3577
27273,43.1167,-7.3833
27272,43.1,-7.4167
27271,43.10835,-7.44165
27270,43.13332,-7.32918
27269,43.1333,-7.4833
27268,43.1667,-7.5333
27267,43.1833,-7.5167
27266,43.15,-7.4667
27260,43.1583,-7.5
27259,43.172225,-7.405575
27258,43.208333333,-7.4333
27257,43.2,-7.375
27256,43.1905,-7.4048
27250,43.1905,-7.4048
27248,43.308333333,-7.808333333
27247,43.1167,-7.9611
27246,43.108333333,-7.725
27245,43.1167,-7.9611
27244,43.1167,-7.9611
27243,43.3333,-8.2333
27242,43.1167,-7.9611
27241,42.5333,-8.4667
27240,43.1167,-7.9611
27235,43.1222,-7.938875
27234,42.9333,-7.7
27233,43.0625,-7.82084
27232,42.9667,-7.6833
27231,43,-7.6667
27230,43.00835,-7.6583
27229,43.075,-7.844428571
27228,42.9625,-8.00835
27227,43.35,-8.3
27226,43.075,-7.783333333
27220,43.0615,-7.9205
27217,43.116666667,-8
27216,42.8667,-7.8167
27215,42.849975,-7.794425
27214,42.775,-7.73335
27213,42.8167,-7.7333
27212,42.9578,-7.84
27211,42.875,-7.658333333
27210,43.1,-7.88855
27209,42.8667,-7.85
27208,42.9,-7.8833
27207,42.8333,-7.9167
27206,43.35,-8.3
27205,43.01332,-7.95532
27204,43.027775,-8.0222
27203,43.0278,-8.0389
27200,43.0078,-7.99
27192,43.0417,-7.4833
27191,43.0611,-7.5
27190,42.9833,-7.4333
27188,42.8167,-7.6583
27187,42.844433333,-7.6278
27186,42.85,-7.6
27185,42.9167,-7.666666667
27184,42.944,-7.7143
27183,42.8833,-7.625
27182,43.3333,-8.2333
27181,43.15,-7.916666667
27180,42.9667,-7.55
27178,42.791666667,-7.658333333
27177,43.091666667,-7.975
27170,42.9417,-7.8167
27169,43.1333,-7.7
27168,42.987,-7.5444
27166,42.95,-7.2833
27164,42.917675,-7.38855
27163,42.941288889,-7.489444444
27162,42.987,-7.5444
27161,42.95,-7.4833
27160,43.3333,-8.2333
27157,43.0667,-7.6833
27156,43.0833,-7.7167
27155,43.0833,-7.6333
27154,43.35,-8.3
27153,43.1,-7.5167
27152,43.1574,-7.7519
27151,43.1574,-7.7519
27150,43.1833,-7.72916
27146,43.09584,-7.625
27145,43.0218,-7.4346
27144,42.9667,-7.30835
27143,42.984375,-7.321875
27142,43.0167,-7.35
27141,43.0167,-7.4167
27140,42.9833,-7.4833
27136,43.0917,-7.1667
27135,43.091666667,-7.1667
27134,43.0917,-7.1667
27133,43.0917,-7.1667
27132,43.0917,-7.1667
27131,43.0917,-7.1667
27130,43.0917,-7.1667
27129,43.1012,-7.5738
27128,43.1012,-7.5738
27127,43.354166667,-8.25
27126,43.1012,-7.5738
27125,42.9667,-7.3333
27124,43.008333333,-7.283333333
27123,42.9667,-7.2833
27122,43.05,-7.3333
27120,43.1012,-7.5738
27118,43.1167,-7.0333
27117,43.0667,-7.0833
27116,43.1667,-7.133333333
27115,43.1607,-7.0464
27114,43.1607,-7.0464
27113,43.108328571,-6.961114286
27112,43.3,-7.127775
27111,43.1833,-7.1167
27110,43.1607,-7.0464
27100,43.0442,-7.499
27080,43,-7.5667
27071,43,-7.5667
27070,43,-7.5667
27004,43,-7.5667
27003,43,-7.5667
27002,43.0085,-7.5552
27001,43,-7.5667
26589,42.2,-2.2
26588,42.2611,-2.1611
26587,42.1222,-2.061133333
26586,42.159525,-2.2809625
26585,42.2,-2.2
26584,42.2167,-2.1667
26580,42.1814,-2.2
26570,42.2167,-2.05
26560,42.2167,-2
26559,42.2333,-1.8833
26550,42.2333,-1.8333
26540,42.1833,-1.75
26533,41.9667,-2.1
26532,41.9833,-2.0667
26531,41.9667,-1.9833
26530,41.95,-2
26529,41.98335,-1.9
26528,41.9833,-1.85
26527,42.075,-2.0167
26526,42.0667,-2.1
26525,42.0667,-2.0167
26520,42.0167,-1.95
26513,42.35,-2.1667
26512,42.3,-2.1167
26511,42.3167,-2.0833
26510,42.3333,-2.0667
26509,42.4167,-2.1167
26500,42.31665,-1.98335
26376,42.3667,-2.55
26375,42.3833,-2.5333
26374,42.3833,-2.55
26373,42.3667,-1.5833
26372,42.3833,-2.5833
26371,42.4,-2.6333
26370,42.4333,-2.55
26360,42.4667,-2.55
26359,42.5,-2.6833
26350,42.4833,-2.6333
26340,42.5,-2.75
26339,42.583333333,-2.722233333
26338,42.5667,-2.75
26330,42.55,-2.7833
26329,42.138885714,-2.919428571
26328,42.3333,-2.85
26327,42.3333,-2.85
26326,42.325,-2.875
26325,42.379175,-2.858325
26324,42.4167,-2.8167
26323,42.425,-2.78335
26322,42.2167,-2.791666667
26321,42.30835,-2.769466667
26320,42.3333,-2.75
26315,42.370825,-2.408325
26314,42.4333,-2.6833
26313,42.4333,-2.7
26312,42.383333333,-2.6889
26311,42.375,-2.76252
26310,42.3667,-2.8
26300,42.4167,-2.7333
26292,42.6167,-2.8833
26291,42.5,-2.877775
26290,42.6,-2.8333
26289,42.275,-3.013883333
26288,42.322233333,-3.0611
26280,42.3254,-3.0131
26270,42.358328571,-3
26261,42.35,-2.93335
26260,42.3833,-2.9833
26259,42.43055,-3.0361
26258,42.40835,-2.9
26257,42.45835,-2.9
26256,42.4833,-2.9667
26250,42.4333,-2.95
26241,42.5167,-2.95
26240,42.5167,-2.9333
26230,42.55,-2.9167
26226,42.4967,-2.81
26224,42.4,-2.8333
26223,42.45,-2.7333
26222,42.5333,-2.8333
26221,42.55,-2.8167
26220,42.55,-2.8333
26216,42.55,-3.0833
26215,42.5667,-3.05
26214,42.5647,-2.9951
26213,42.508325,-3.03335
26212,42.61,-2.966683333
26211,42.583333333,-2.994433333
26210,42.575,-2.90835
26200,42.5833,-2.85
26191,42.3333,-2.5333
26190,42.3333,-2.4833
26160,42.45,-2.2833
26151,42.4333,-2.25
26150,42.4333,-2.25
26148,42.3,-2.25
26147,42.3167,-2.2167
26146,42.3333,-2.2
26145,42.3,-2.205575
26144,42.333333333,-2.2389
26143,42.401,-2.3246
26142,42.4333,-2.4167
26141,42.4,-2.45
26140,42.4333,-2.4667
26135,42.1917,-2.53335
26134,42.225,-2.4917
26133,42.2,-2.453333333
26132,42.286666667,-2.413316667
26131,42.308342857,-2.344442857
26130,42.35,-2.3917
26127,42.2049,-2.6059
26126,42.105566667,-2.6
26125,42.1167,-2.6333
26124,42.19584,-2.67918
26123,42.15835,-2.63335
26122,42.175,-2.625
26121,42.308325,-2.541675
26120,42.3667,-2.4667
26111,42.20835,-2.59165
26110,42.2667,-2.6167
26100,42.2667,-2.6167
26080,42.4667,-2.45
26071,42.4667,-2.45
26070,42.4667,-2.45
26007,42.4629,-2.455
26006,42.4668,-2.4272
26005,42.4658,-2.4514
26004,42.4675,-2.431
26003,42.4667,-2.45
26002,42.4645,-2.4455
26001,42.4663,-2.4472
25799,42.444425,1.4278
25798,42.2148,1.3409
25797,42.3167,1.4
25796,42.2148,1.3409
25795,42.316666667,1.3333333333
25794,42.2,1.325
25793,42.1833,1.3167
25792,41.9833,1.3
25791,41.9735,1.2562
25790,42.059266667,1.2944666667
25788,42.5,1.4333
25753,41.8833,1.3667
25752,41.85,1.3667
25751,41.8417,1.4416666667
25750,41.8167,1.4
25749,41.8667,1.1833
25748,41.85,1.2167
25747,41.583633333,1.1075
25746,41.7778,1.1639
25740,41.9161,1.1852
25739,41.8667,1.1
25738,41.9583,1.1083
25737,41.89584,1.00002
25736,41.96188,1.03374
25735,41.9965,1.0248
25730,41.9,1.05
25727,42.3833,1.7333
25726,42.4,1.6889
25725,42.35,1.7
25724,42.3667,1.7
25723,42.3667,1.6333
25722,42.3833,1.6333
25721,42.392925,1.797425
25720,42.3667,1.7833
25719,42.35,1.431
25718,42.341666667,1.5083333333
25717,42.35,1.431
25716,42.35,1.431
25715,42.35,1.431
25714,42.35,1.431
25713,42.3333,1.4167
25712,42.375,1.3417
25711,42.3333,1.4333
25710,42.35,1.4667
25700,42.13,1.3539
25693,41.8417,0.75
25692,41.8417,0.75
25691,42,0.7667
25690,41.6833,0.7333
25689,41.75,0.8167
25680,41.75,0.8167
25670,41.7167,0.7667
25660,41.65,0.7
25658,42.1357,1.05
25657,42.1,1.1
25656,42.1167,1.0167
25655,42.1333,1
25654,42.15,0.9167
25653,42.1357,1.05
25652,42.1667,1.1667
25651,42.1667,1.1
25650,42.1167,1.05
25640,41.9221,0.9886
25639,42.0667,0.9167
25638,42.0833,0.9667
25637,41.4248,2.2282
25636,41.9369,1.2112
25635,41.9369,1.2112
25634,41.55,1.6833
25633,42.15,0.9
25632,42.1,0.8833
25631,41.9369,1.2112
25630,42.1833,0.9
25620,42.1667,0.9
25617,41.3,1.65
25616,41.8,0.9667
25615,41.8093,0.8981
25614,41.8167,0.8
25613,41.8667,0.8833
25612,41.90555,0.783325
25611,41.9167,0.7167
25610,41.8667,0.7167
25600,41.9048,1.0643
25599,42.7,0.8667
25598,42.694775,0.91145
25597,42.583333333,1.1
25596,42.54165,1.14165
25595,42.499985714,1.2389
25594,42.441666667,1.1333
25593,42.5528,1.0981
25592,42.5528,1.0981
25591,42.5528,1.0981
25590,42.3333,1.0667
25589,42.6167,1.1
25588,42.625,1.1416666667
25587,42.65,1.0833
25586,42.6833,1.0833
25580,42.64,1.11
25577,42.5867,1.2533
25576,42.611133333,1.2388666667
25575,42.5867,1.2533
25574,42.5667,1.4
25573,42.5867,1.2533
25572,42.574066667,1.2167
25571,42.591666667,1.2667
25570,42.5667,1.2333
25569,42.3262,1.15
25568,42.183325,1.211125
25567,42.444425,1.09445
25566,42.3262,1.15
25560,42.4,1.1333
25556,42.5679,0.769
25555,42.39584,0.875
25554,42.416666667,0.7333333333
25553,42.55,0.75
25552,42.4833,0.7167
25551,42.74198,0.72534
25550,42.7833,0.7
25549,42.8333,0.7167
25548,42.8333,0.75
25540,42.8167,0.7167
25539,42.7,0.8333333333
25538,42.713,0.8
25537,42.72916,0.78332
25530,42.7027,0.7951
25529,42.426683333,0.7833333333
25528,42.445,0.7817
25527,42.5,0.80835
25526,42.458333333,0.7667
25520,42.4,0.75
25518,42.3905,0.9595
25517,42.3905,0.9595
25516,42.3905,0.9595
25515,42.4417,0.9916666667
25514,42.325,0.9166666667
25513,42.3905,0.9595
25512,42.4,0.9833
25511,42.4,0.9583333333
25510,42.3905,0.9595
25500,42.25,0.9667
25480,41.4167,1.0167
25471,41.4694,0.9389
25460,41.4167,0.8667
25457,41.3833,0.95
25450,41.4167,0.9333
25440,41.4333,0.9833
25430,41.5333,0.8167
25420,41.55,0.9
25413,41.5167,0.9167
25412,41.5,0.9667
25411,41.45,1.0333
25410,41.5,1.0167
25400,41.5167,0.8667
25360,41.6902,1.0884
25355,41.6944,1.15
25354,41.6944,1.15
25353,41.7,1.1333
25352,41.6944,1.15
25351,41.7,1.1667
25350,41.6833,1.15
25344,41.555366667,1.0777
25343,41.5697,1.1426
25341,41.555566667,1.1555666667
25340,41.6053,1.1880666667
25337,41.7104,1.0396
25336,41.7104,1.0396
25335,41.75,0.9667
25334,41.75,1
25333,41.7104,1.0396
25332,41.7167,1.0167
25331,41.7,1.0518666667
25330,41.65,1.15
25320,41.65,1.0833
25318,41.75,1.1667
25317,41.85,1.05
25316,41.7993,1.0348666667
25315,41.8,0.9667
25310,41.7833,1.1
25300,41.65,1.15
25290,41.794425,2.238875
25289,42.1167,1.6111
25288,41.9968,1.5224
25287,41.901925,1.7158
25286,41.973333333,1.3533333333
25285,41.9968,1.5224
25284,41.9968,1.5224
25283,41.9968,1.5224
25282,42.1333,1.6
25281,41.9167,1.45
25280,41.9833,1.5167
25271,41.966666667,3.0916666667
25270,41.9667,3.0917
25269,41.5,1.15
25268,41.505566667,1.0944333333
25267,41.5653,1.0694
25266,41.55,1.025
25265,41.65,0.9833
25264,41.6167,0.9667
25263,41.6,1.05
25262,41.6667,1.0167
25261,41.4667,1.3167
25260,41.5653,1.0694
25250,41.6167,1.0167
25245,41.6417,0.9042
25244,41.6333,0.8833
25243,41.6417,0.9042
25242,41.6,0.8833
25241,41.6333,0.9333
25240,41.7,0.9167
25230,41.6333,0.9
25222,41.6333,0.8333
25221,41.6333,0.8333
25220,41.6333,0.8333
25218,41.1,0.65
25217,41.6,1.2666666667
25216,41.544425,1.377775
25215,41.6544,1.3219
25214,41.7,1.3333
25213,41.6167,1.35
25212,41.6544,1.3219
25211,41.739990909,1.3816636364
25210,41.7833,1.3
25200,41.6667,1.2833
25199,41.6167,0.6167
25198,41.6257,0.611
25197,41.6167,0.6167
25196,41.6167,0.6167
25195,41.6167,0.6167
25194,41.6167,0.6167
25193,41.6167,0.6167
25192,41.6167,0.6167
25191,41.6167,0.6167
25190,41.6167,0.6167
25187,41.3,-0.4333
25186,41.3667,0.55
25185,41.4528,0.3333
25184,41.4528,0.3333
25183,41.4667,0.4167
25182,41.4833,0.4667
25181,41.5333,0.4833
25180,41.5667,0.5167
25179,41.3667,0.5
25178,41.3167,0.65
25177,41.34165,0.7
25176,41.4333,0.6
25175,41.45,0.5667
25174,41.5167,0.6
25173,41.55,0.5667
25172,41.5667,0.6
25171,41.5667,0.6
25170,41.5333,0.5167
25165,41.3667,0.7833
25164,41.3833,0.7167
25163,41.4167,0.6833
25162,41.4667,0.6167
25161,41.5167,0.6167
25160,41.4333,0.65
25155,41.45,0.75
25154,41.5,0.7667
25153,41.5333,0.7333
25152,41.4667,0.6833
25151,41.5,0.6833
25150,41.55,0.7
25144,41.1167,1.0333
25143,41.6833,0.8667
25142,41.6667,0.8167
25141,41.5,0.9125
25140,41.5333,0.9333
25139,41.7333,0.75
25138,41.7,0.7
25137,41.6833,0.7
25136,41.8167,0.7333
25135,41.75,0.6667
25134,41.7333,0.65
25133,41.7167,0.6167
25132,41.7,0.6333
25131,41.6667,0.6333
25130,41.5167,0.6833
25126,41.8,0.5667
25125,41.7333,0.6
25124,41.6833,0.6
25123,41.6667,0.6167
25122,41.85,0.6
25121,41.7583,0.5944
25120,41.8167,0.5833
25114,41.7056,0.9167
25113,41.7056,0.9167
25112,41.8333,1.5833
25111,41.7056,0.9167
25110,41.6417,0.5833333333
25109,41.7333,0.45
25100,41.7333,0.45
25080,41.5426,0.639
25071,41.6167,0.6167
25070,41.6167,0.6167
25008,41.6212,0.6227
25007,41.6186,0.6315
25006,41.6195,0.6186
25005,41.6167,0.6167
25004,41.6241,0.6272
25003,41.622,0.624
25002,41.6145,0.6209
25001,41.6109,0.6419
24996,43.05,-5.144433333
24995,43.04165,-5.09165
24994,43.0167,-5.05835
24991,42.958325,-5.137475
24990,42.925,-5.075
24989,42.9,-5.13335
24980,42.90835,-5.15
24970,42.875,-5.1667
24960,42.855566667,-5.127766667
24950,42.7667,-5.1333
24940,42.676,-5.166
24930,42.58665,-5.246683333
24920,42.55,-5.3
24918,42.95,-5.0167
24917,43.05835,-4.99165
24916,43.15,-5.0333
24915,43.16668,-4.90416
24914,43.14165,-4.9333
24913,43.00415,-4.8875
24912,43.05,-4.8
24911,42.944433333,-4.877766667
24900,42.9667,-5.0167
24893,42.775,-5.025
24892,42.73334,-5.03002
24891,42.73935,-5.5199
24890,42.69132,-5.53666
24889,42.783333333,-4.916666667
24888,42.726,-5
24887,42.826666667,-5.003333333
24886,42.861133333,-5.0278
24885,42.905566667,-4.95
24884,42.85,-4.95
24883,42.8833,-4.9167
24882,42.816675,-4.94165
24880,42.7833,-4.9667
24879,42.808333333,-5.183333333
24878,42.76665,-5.22085
24877,42.8167,-5.2875
24870,42.8167,-5.216666667
24869,42.8333,-5.34165
24860,42.833333333,-5.3
24859,42.877766667,-5.266633333
24858,42.843316667,-5.253333333
24857,42.99165,-5.245825
24856,42.945825,-5.195825
24855,43.016675,-5.2778
24854,42.95,-5.3167
24853,42.9167,-5.333333333
24852,42.8667,-5.3333
24850,42.8667,-5.3167
24849,42.866666667,-5.438866667
24848,42.79,-5.40668
24847,42.861133333,-5.394433333
24846,42.9333,-5.45
24845,42.961125,-5.3778
24844,43.005566667,-5.4111
24843,42.9667,-5.4352
24840,42.85,-5.4
24839,42.84375,-5.51145
24838,42.96668,-5.575
24837,42.933472727,-5.521627273
24836,42.87998,-5.54
24830,42.8667,-5.5167
24820,42.783333333,-5.505566667
24816,42.79165,-5.08335
24815,42.7389,-5.155575
24814,42.8,-5.125
24813,42.844433333,-5.094433333
24812,42.8,-5.125
24811,42.8333,-5.1833
24810,42.8333,-5.15
24800,42.8,-5.1167
24797,42.1333,-5.7333
24796,42.172216667,-5.711116667
24795,42.372225,-5.9333
24794,42.3833,-5.975
24793,42.4,-6.005575
24792,42.177775,-5.8278
24791,42.245825,-5.758325
24790,42.2587,-5.8232
24769,42.255566667,-5.833333333
24768,42.34582,-5.88748
24767,42.26334,-6.00664
24766,42.305575,-5.983325
24765,42.325,-5.99584
24764,42.325,-5.916666667
24763,42.3244,-5.85892
24762,42.233333333,-5.8611
24761,42.2838,-5.9324
24760,42.1875,-5.99166
24750,42.3,-5.9
24746,42.275,-6.65
24745,42.266666667,-6.588866667
24744,42.3125,-6.52082
24743,42.2833,-6.558333333
24742,42.34165,-6.56665
24741,42.2667,-6.5
24740,42.263883333,-6.441683333
24738,42.24998,-6.3417
24736,42.2,-6.25
24735,42.1833,-6.1833
24734,42.191666667,-6.1083
24733,42.25835,-6.11665
24732,42.377775,-6.05
24731,42.4167,-6.083333333
24730,42.3167,-6.066666667
24724,42.411125,-6.3889
24723,42.4,-6.3222
24722,42.473078571,-6.282057143
24721,42.32668,-6.16998
24720,42.438866667,-6.1889
24719,42.495825,-6.05835
24718,42.46252,-6.13332
24717,42.3895875,-6.1958125
24716,42.5,-6.15
24715,42.533333333,-6.155566667
24714,42.488866667,-6.105566667
24713,42.4768,-6.1121
24712,42.541666667,-6.0333
24711,42.555566667,-6.022233333
24710,42.45835,-6.0167
24700,42.45,-6.05
24699,43.005533333,-5.688866667
24690,42.9833,-5.7
24689,42.9604,-5.638525
24688,42.94165,-5.75835
24687,42.95,-5.6833
24680,42.9333,-5.65
24670,42.9167,-5.65
24660,42.8833,-5.6333
24650,42.8667,-5.65
24649,42.80418,-5.65418
24648,42.8125,-5.558325
24640,42.8,-5.6167
24630,42.75835,-5.6333
24620,42.7222,-5.644433333
24610,42.6833,-5.6333
24609,42.844425,-5.6222
24608,42.886666667,-5.709983333
24607,42.8667,-5.6667
24600,42.85,-5.6833
24569,42.53332,-6.88332
24568,42.533333333,-7.0111
24567,42.52918,-6.85832
24566,42.555566667,-6.994466667
24565,42.5333,-6.75
24560,42.55,-6.7833
24550,42.566666667,-6.741666667
24549,42.55,-6.7333
24548,42.625,-6.7333
24547,42.616666667,-6.75
24546,42.65398,-6.69132
24545,42.64165,-6.65835
24544,42.6295,-6.7064
24540,42.6,-6.7167
24530,42.591666667,-6.75
24526,42.686614286,-7.016371429
24525,42.71468,-6.9238
24524,42.65835,-6.9167
24523,42.6375,-6.881255556
24522,42.6167,-6.8333
24521,42.616663636,-6.973327273
24520,42.675,-6.94582
24517,42.588866667,-6.866666667
24516,42.572225,-6.783325
24515,42.577766667,-6.872233333
24514,42.5833,-6.8167
24513,42.6167,-6.8
24512,42.677775,-6.755575
24511,42.75,-6.82085
24510,42.6833,-6.81665
24500,42.6,-6.8
24498,42.7595,-6.4738
24497,42.9167,-6.3833
24496,42.9,-6.39165
24495,42.85415,-6.3875
24494,42.7833,-6.5167
24493,42.6667,-6.5
24492,42.625933333,-6.5667
24491,42.5833,-6.6
24490,42.5833,-6.6
24489,42.85,-6.5
24488,42.8417,-6.5
24480,42.8333,-6.5
24479,42.8,-6.3917
24478,42.80835,-6.55835
24470,42.8167,-6.4833
24469,42.758333333,-6.5167
24460,42.7583,-6.5167
24459,42.655566667,-6.538866667
24458,42.661133333,-6.5
24457,42.74165,-6.48335
24450,42.7,-6.5
24448,42.516666667,-6.65
24447,42.4939,-6.7351
24446,42.4833,-6.69165
24445,42.5,-6.6833
24444,42.466666667,-6.7278
24443,42.5,-6.7167
24442,42.46665,-6.7667
24441,42.50835,-6.808325
24440,42.5,-6.7833
24439,42.694466667,-6.633333333
24438,42.72666,-6.57
24437,42.766675,-6.712525
24436,42.716666667,-6.722233333
24435,42.7167,-6.7
24434,42.755566667,-6.655566667
24433,42.83,-6.735
24430,42.7167,-6.65
24429,42.8541625,-6.633325
24428,42.775,-6.6
24420,42.7667,-6.6167
24416,42.55,-6.5667
24415,42.48205,-6.587178571
24414,42.4817,-6.498566667
24413,42.525,-6.45832
24412,42.6,-6.6333
24411,42.5137,-6.5647
24410,42.59666,-6.66668
24400,42.54905,-6.5905
24398,42.577771429,-6.494442857
24397,42.6515,-6.021225
24396,42.55,-6.08
24395,42.425,-6.016666667
24394,42.4167,-5.9667
24393,42.502385714,-5.8357
24392,42.5143,-5.740471429
24391,42.54767,-5.65567
24390,42.5333,-6.691666667
24389,42.40835,-6.71665
24388,42.377783333,-6.6639
24387,42.4167,-6.7333
24386,42.425,-6.775
24385,42.4,-6.8
24384,42.4333,-6.8167
24380,42.4,-6.8167
24379,42.583325,-6.28335
24378,42.575,-6.325
24377,42.7333,-6.2
24376,42.7333,-6.15
24375,42.70835,-6.24165
24374,42.6389,-6.266666667
24370,42.6,-6.3667
24369,42.594433333,-6.1889
24368,42.658325,-6.11735
24367,42.6333,-6.1667
24360,42.6333,-6.2
24359,42.380942857,-5.885728571
24358,42.43335,-5.89165
24357,42.42668,-5.79998
24356,42.4222,-5.855575
24350,42.45,-5.8833
24347,42.5333,-5.55
24346,42.49165,-5.54165
24345,42.45,-5.3
24344,42.528557143,-5.088085714
24343,42.447216667,-5.1528
24342,42.39305,-5.06405
24341,42.3134,-4.9657
24340,42.3207,-5.0194
24339,42.43332,-5.36
24330,42.45,-5.375
24329,42.319733333,-5.048533333
24328,42.477766667,-4.961133333
24327,42.55,-4.94668
24326,42.41155,-4.969083333
24325,42.36345,-5.1453
24324,42.31332,-5.18
24323,42.343766667,-5.156366667
24320,42.3708,-5.0294
24319,42.685728571,-6.383342857
24318,42.644466667,-6.4333
24317,42.6609,-6.3782
24316,42.588866667,-6.4111
24315,42.65,-6.35
24314,42.594433333,-6.455566667
24313,42.772233333,-6.327766667
24312,42.7083,-6.28335
24311,42.6333,-6.3167
24310,42.61665,-6.3417
24300,42.6167,-6.4167
24294,42.1333,-5.4
24293,42.2167,-5.283333333
24292,42.3,-5.3
24291,42.35,-5.383325
24290,42.35,-5.3
24288,42.454175,-5.924975
24287,42.4833,-5.9
24286,42.4667,-5.8833
24285,42.55332,-5.89666
24284,42.55,-5.8667
24283,42.55835,-5.85
24282,42.5833,-5.6833
24281,42.524066667,-5.940733333
24280,42.5,-5.9
24277,42.733333333,-5.841666667
24276,42.716666667,-5.822233333
24275,42.744433333,-5.777766667
24274,42.7,-5.8167
24273,42.675,-5.841666667
24272,42.625,-5.8
24271,42.6375,-5.829175
24270,42.5833,-5.825
24260,42.4349,-5.6131
24257,42.4201,-5.6886
24253,42.3,-5.8333
24252,42.399975,-5.71665
24251,42.481325,-5.62235
24250,42.4309625,-5.6690375
24249,42.323333333,-5.699983333
24248,42.358325,-5.7625
24240,42.35,-5.75
24239,42.1,-5.6
24238,42.194433333,-5.577766667
24237,42.266666667,-5.561133333
24236,42.1167,-5.5667
24235,42.15,-5.6
24234,42.286725,-5.62395
24233,42.3889,-5.572233333
24232,42.442033333,-5.595966667
24231,42.509633333,-5.586
24230,42.4167,-5.6167
24228,42.602371429,-5.471428571
24227,42.5667,-5.49445
24226,42.523375,-5.4925875
24225,42.437033333,-5.481488889
24224,42.38336,-5.50668
24223,42.35,-5.5
24222,42.2,-5.54165
24221,42.1333,-5.4833
24220,42.0833,-5.45
24219,42.529983333,-5.38
24218,42.525,-5.333333333
24217,42.516675,-5.438875
24210,42.5,-5.4167
24209,42.3611,-5.422225
24208,42.3167,-5.425
24207,42.255575,-5.4
24206,42.213883333,-5.4389
24205,42.3167,-5.5333
24200,42.3,-5.5167
24199,42.533325,-5.538875
